parcel_id,hub_id,date,origin_zone,destination_zone,service_type,seller_type,parcel_size_band,parcel_weight_band,promised_delivery_days,actual_delivery_days,delivery_outcome,failure_reason,attempt_count,is_redelivery,was_late,customer_contact_made,priority_flag,peak_day_flag
P0000960,HUB_A_NORTH,2026-04-21,North,East,express,marketplace,S,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000961,HUB_A_NORTH,2026-04-21,River,River,economy,direct_seller,M,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000962,HUB_A_NORTH,2026-04-21,West,Metro,standard,marketplace,S,0-1kg,2,3,failed,hub backlog,2,TRUE,TRUE,TRUE,FALSE,TRUE
P0000963,HUB_A_NORTH,2026-04-21,North,Metro,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000964,HUB_A_NORTH,2026-04-21,Metro,West,standard,marketplace,XL,3-5kg,2,2,delivered_on_time,,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0000965,HUB_A_NORTH,2026-04-21,South,West,economy,enterprise,L,1-3kg,3,4,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,TRUE
P0000966,HUB_A_NORTH,2026-04-21,East,Metro,standard,small_business,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000967,HUB_A_NORTH,2026-04-21,River,Metro,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000968,HUB_A_NORTH,2026-04-21,North,East,express,direct_seller,XL,5-10kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000969,HUB_A_NORTH,2026-04-21,Metro,South,economy,small_business,XS,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000970,HUB_A_NORTH,2026-04-21,Metro,East,express,marketplace,M,0-1kg,1,1,failed,rider capacity,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000971,HUB_A_NORTH,2026-04-21,North,Remote,standard,marketplace,M,10kg+,2,3,delivered_late,,2,TRUE,TRUE,TRUE,FALSE,TRUE
P0000972,HUB_A_NORTH,2026-04-21,East,West,express,direct_seller,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000973,HUB_A_NORTH,2026-04-21,River,Remote,standard,marketplace,L,1-3kg,2,2,failed,hub backlog,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0000974,HUB_A_NORTH,2026-04-21,North,Metro,economy,marketplace,S,1-3kg,3,4,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,TRUE
P0000975,HUB_A_NORTH,2026-04-21,River,East,standard,direct_seller,XL,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000976,HUB_A_NORTH,2026-04-21,South,South,standard,marketplace,S,0-1kg,2,2,failed,rider capacity,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000977,HUB_A_NORTH,2026-04-21,South,East,standard,marketplace,XS,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000978,HUB_A_NORTH,2026-04-21,North,South,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000979,HUB_A_NORTH,2026-04-21,South,Metro,standard,enterprise,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000980,HUB_A_NORTH,2026-04-21,South,West,express,marketplace,L,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000981,HUB_A_NORTH,2026-04-21,South,North,standard,small_business,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000982,HUB_A_NORTH,2026-04-21,East,River,economy,enterprise,M,0-1kg,3,4,delivered_late,,2,TRUE,TRUE,TRUE,FALSE,TRUE
P0000983,HUB_A_NORTH,2026-04-21,North,East,economy,direct_seller,M,1-3kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000984,HUB_A_NORTH,2026-04-21,East,Metro,express,direct_seller,M,1-3kg,1,2,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,TRUE
P0000985,HUB_A_NORTH,2026-04-21,Metro,East,express,direct_seller,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000986,HUB_A_NORTH,2026-04-21,Metro,East,standard,marketplace,M,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000987,HUB_A_NORTH,2026-04-21,North,Remote,express,enterprise,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0000988,HUB_A_NORTH,2026-04-21,Metro,Remote,standard,small_business,L,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0000989,HUB_A_NORTH,2026-04-21,River,North,economy,marketplace,S,3-5kg,3,3,failed,rider capacity,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0000990,HUB_A_NORTH,2026-04-21,West,South,standard,marketplace,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000991,HUB_A_NORTH,2026-04-21,South,Metro,standard,enterprise,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000992,HUB_A_NORTH,2026-04-21,West,Metro,standard,enterprise,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000993,HUB_A_NORTH,2026-04-21,Metro,River,economy,small_business,XL,0-1kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000994,HUB_A_NORTH,2026-04-21,North,East,standard,marketplace,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000995,HUB_A_NORTH,2026-04-21,South,Metro,standard,direct_seller,XS,3-5kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,TRUE
P0000996,HUB_A_NORTH,2026-04-21,Metro,North,standard,direct_seller,XS,1-3kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,TRUE
P0000997,HUB_A_NORTH,2026-04-21,North,Metro,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0000998,HUB_A_NORTH,2026-04-21,South,Remote,standard,marketplace,XS,10kg+,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0000999,HUB_A_NORTH,2026-04-21,River,South,standard,enterprise,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001000,HUB_A_NORTH,2026-04-21,Metro,River,express,direct_seller,XS,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001001,HUB_A_NORTH,2026-04-21,South,East,economy,marketplace,L,1-3kg,3,3,failed,rider capacity,1,FALSE,FALSE,TRUE,TRUE,TRUE
P0001002,HUB_A_NORTH,2026-04-21,Metro,Metro,standard,small_business,S,1-3kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,TRUE
P0001003,HUB_A_NORTH,2026-04-21,West,North,express,marketplace,M,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0001004,HUB_A_NORTH,2026-04-21,River,East,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001005,HUB_A_NORTH,2026-04-21,North,East,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001006,HUB_A_NORTH,2026-04-21,West,Remote,express,small_business,M,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0001007,HUB_A_NORTH,2026-04-21,River,River,economy,marketplace,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001008,HUB_A_NORTH,2026-04-21,Metro,River,standard,marketplace,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001009,HUB_A_NORTH,2026-04-21,East,River,standard,small_business,M,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001010,HUB_A_NORTH,2026-04-21,East,East,economy,direct_seller,M,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001011,HUB_A_NORTH,2026-04-22,South,East,economy,direct_seller,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001012,HUB_A_NORTH,2026-04-22,River,Metro,standard,direct_seller,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001013,HUB_A_NORTH,2026-04-22,North,Remote,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001014,HUB_A_NORTH,2026-04-22,North,Metro,economy,direct_seller,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001015,HUB_A_NORTH,2026-04-22,West,Metro,economy,direct_seller,M,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001016,HUB_A_NORTH,2026-04-22,Metro,Metro,standard,direct_seller,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001017,HUB_A_NORTH,2026-04-22,South,North,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001018,HUB_A_NORTH,2026-04-22,East,South,express,small_business,S,1-3kg,1,1,failed,hub backlog,1,FALSE,FALSE,TRUE,TRUE,TRUE
P0001019,HUB_A_NORTH,2026-04-22,South,Metro,standard,direct_seller,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001020,HUB_A_NORTH,2026-04-22,West,Metro,standard,direct_seller,XL,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001021,HUB_A_NORTH,2026-04-22,South,West,standard,direct_seller,M,5-10kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001022,HUB_A_NORTH,2026-04-22,South,Remote,express,marketplace,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001023,HUB_A_NORTH,2026-04-22,East,North,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001024,HUB_A_NORTH,2026-04-22,Metro,Metro,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001025,HUB_A_NORTH,2026-04-22,Metro,River,express,small_business,XS,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001026,HUB_A_NORTH,2026-04-22,North,South,standard,enterprise,M,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001027,HUB_A_NORTH,2026-04-22,East,Metro,express,marketplace,XL,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0001028,HUB_A_NORTH,2026-04-22,River,South,economy,enterprise,M,5-10kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001029,HUB_A_NORTH,2026-04-22,South,South,standard,small_business,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001030,HUB_A_NORTH,2026-04-22,North,West,economy,small_business,M,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001031,HUB_A_NORTH,2026-04-22,River,North,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001032,HUB_A_NORTH,2026-04-22,West,Remote,standard,marketplace,L,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0001033,HUB_A_NORTH,2026-04-22,River,Metro,express,direct_seller,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001034,HUB_A_NORTH,2026-04-22,South,South,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001035,HUB_A_NORTH,2026-04-22,North,North,economy,small_business,L,10kg+,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001036,HUB_A_NORTH,2026-04-22,River,Metro,standard,marketplace,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001037,HUB_A_NORTH,2026-04-22,West,River,standard,small_business,M,0-1kg,2,3,failed,hub backlog,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0001038,HUB_A_NORTH,2026-04-22,South,West,economy,marketplace,M,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001039,HUB_A_NORTH,2026-04-22,Metro,Metro,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001040,HUB_A_NORTH,2026-04-22,North,North,standard,marketplace,L,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001041,HUB_A_NORTH,2026-04-22,North,Metro,economy,marketplace,L,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001042,HUB_A_NORTH,2026-04-22,River,Metro,economy,marketplace,M,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001043,HUB_A_NORTH,2026-04-22,River,Metro,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001044,HUB_A_NORTH,2026-04-22,East,East,economy,marketplace,L,0-1kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001045,HUB_A_NORTH,2026-04-22,West,West,economy,small_business,XL,5-10kg,3,3,failed,customer not available,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001046,HUB_A_NORTH,2026-04-22,South,River,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001047,HUB_A_NORTH,2026-04-22,North,River,standard,marketplace,M,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001048,HUB_A_NORTH,2026-04-22,River,South,economy,small_business,M,1-3kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001049,HUB_A_NORTH,2026-04-22,River,Metro,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001050,HUB_A_NORTH,2026-04-22,River,Metro,express,small_business,S,0-1kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0001051,HUB_A_NORTH,2026-04-22,West,East,express,marketplace,S,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001052,HUB_A_NORTH,2026-04-22,Metro,South,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001053,HUB_A_NORTH,2026-04-22,North,West,express,marketplace,M,1-3kg,1,1,delivered_on_time,,3,TRUE,FALSE,TRUE,TRUE,TRUE
P0001054,HUB_A_NORTH,2026-04-22,West,West,economy,direct_seller,XS,5-10kg,3,4,failed,customer not available,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0001055,HUB_A_NORTH,2026-04-22,Metro,Remote,standard,marketplace,M,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001056,HUB_A_NORTH,2026-04-22,Metro,West,standard,enterprise,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001057,HUB_A_NORTH,2026-04-23,Metro,Remote,economy,small_business,S,0-1kg,3,3,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001058,HUB_A_NORTH,2026-04-23,Metro,East,economy,direct_seller,M,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001059,HUB_A_NORTH,2026-04-23,North,Metro,standard,direct_seller,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0001060,HUB_A_NORTH,2026-04-23,River,Metro,standard,marketplace,XS,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001061,HUB_A_NORTH,2026-04-23,River,North,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001062,HUB_A_NORTH,2026-04-23,West,South,economy,small_business,S,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0001063,HUB_A_NORTH,2026-04-23,North,North,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001064,HUB_A_NORTH,2026-04-23,Metro,West,economy,enterprise,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001065,HUB_A_NORTH,2026-04-23,Metro,Metro,standard,direct_seller,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001066,HUB_A_NORTH,2026-04-23,East,East,standard,marketplace,L,0-1kg,2,3,failed,bad address,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0001067,HUB_A_NORTH,2026-04-23,North,River,standard,small_business,L,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001068,HUB_A_NORTH,2026-04-23,North,North,standard,direct_seller,L,1-3kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,TRUE
P0001069,HUB_A_NORTH,2026-04-23,East,North,standard,enterprise,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001070,HUB_A_NORTH,2026-04-23,Metro,Metro,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001071,HUB_A_NORTH,2026-04-23,Metro,River,standard,marketplace,S,3-5kg,2,3,delivered_late,,2,TRUE,TRUE,TRUE,FALSE,TRUE
P0001072,HUB_A_NORTH,2026-04-23,West,South,standard,marketplace,S,0-1kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001073,HUB_A_NORTH,2026-04-23,South,River,standard,small_business,S,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001074,HUB_A_NORTH,2026-04-23,River,North,standard,enterprise,S,1-3kg,2,3,delivered_late,,3,TRUE,TRUE,TRUE,FALSE,TRUE
P0001075,HUB_A_NORTH,2026-04-23,River,Metro,standard,marketplace,L,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001076,HUB_A_NORTH,2026-04-23,South,North,economy,small_business,S,1-3kg,3,3,delivered_on_time,,3,TRUE,FALSE,TRUE,FALSE,TRUE
P0001077,HUB_A_NORTH,2026-04-23,North,East,economy,marketplace,S,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001078,HUB_A_NORTH,2026-04-23,Metro,Metro,standard,small_business,XS,1-3kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001079,HUB_A_NORTH,2026-04-23,East,East,standard,marketplace,L,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001080,HUB_A_NORTH,2026-04-23,East,River,express,marketplace,S,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001081,HUB_A_NORTH,2026-04-23,Metro,South,economy,direct_seller,S,3-5kg,3,3,failed,rider capacity,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0001082,HUB_A_NORTH,2026-04-23,Metro,Metro,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001083,HUB_A_NORTH,2026-04-23,River,Metro,standard,enterprise,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0001084,HUB_A_NORTH,2026-04-23,River,River,express,small_business,M,1-3kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,TRUE
P0001085,HUB_A_NORTH,2026-04-23,Metro,Metro,economy,direct_seller,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001086,HUB_A_NORTH,2026-04-23,Metro,South,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001087,HUB_A_NORTH,2026-04-23,East,West,standard,marketplace,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001088,HUB_A_NORTH,2026-04-23,Metro,West,standard,direct_seller,S,3-5kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001089,HUB_A_NORTH,2026-04-23,South,South,express,marketplace,S,5-10kg,1,2,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,TRUE
P0001090,HUB_A_NORTH,2026-04-23,River,Remote,economy,marketplace,M,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001091,HUB_A_NORTH,2026-04-23,North,South,standard,small_business,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001092,HUB_A_NORTH,2026-04-23,River,West,economy,marketplace,XL,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001093,HUB_A_NORTH,2026-04-23,North,South,express,marketplace,S,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,TRUE,TRUE,TRUE
P0001094,HUB_A_NORTH,2026-04-23,River,North,standard,direct_seller,M,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001095,HUB_A_NORTH,2026-04-23,North,South,standard,marketplace,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001096,HUB_A_NORTH,2026-04-23,River,River,standard,marketplace,XS,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001097,HUB_A_NORTH,2026-04-23,North,East,standard,marketplace,L,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001098,HUB_A_NORTH,2026-04-23,East,River,express,marketplace,S,1-3kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0001099,HUB_A_NORTH,2026-04-23,River,Metro,express,marketplace,M,1-3kg,1,2,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,TRUE
P0001100,HUB_A_NORTH,2026-04-23,West,East,standard,small_business,XS,3-5kg,2,2,delivered_on_time,,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001101,HUB_A_NORTH,2026-04-23,South,North,express,enterprise,S,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001102,HUB_A_NORTH,2026-04-23,East,Metro,economy,direct_seller,L,3-5kg,3,4,delivered_late,,1,FALSE,TRUE,FALSE,FALSE,TRUE
P0001103,HUB_A_NORTH,2026-04-23,River,South,standard,direct_seller,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001104,HUB_A_NORTH,2026-04-23,River,West,standard,enterprise,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001105,HUB_A_NORTH,2026-04-23,River,South,standard,enterprise,L,5-10kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0001106,HUB_A_NORTH,2026-04-23,West,Metro,economy,marketplace,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001107,HUB_A_NORTH,2026-04-23,East,Remote,standard,direct_seller,M,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001108,HUB_A_NORTH,2026-04-23,West,Metro,express,direct_seller,L,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001109,HUB_A_NORTH,2026-04-23,South,Metro,standard,enterprise,M,1-3kg,2,3,delivered_late,,1,FALSE,TRUE,FALSE,TRUE,TRUE
P0001110,HUB_A_NORTH,2026-04-23,North,Metro,express,direct_seller,S,0-1kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001111,HUB_A_NORTH,2026-04-23,West,South,economy,marketplace,S,0-1kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001112,HUB_A_NORTH,2026-04-23,South,Metro,express,marketplace,M,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001113,HUB_A_NORTH,2026-04-23,East,Metro,express,direct_seller,M,3-5kg,1,1,delivered_on_time,,2,TRUE,FALSE,TRUE,TRUE,TRUE
P0001114,HUB_A_NORTH,2026-04-23,North,East,express,enterprise,M,3-5kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001115,HUB_A_NORTH,2026-04-23,East,Metro,standard,small_business,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
P0001116,HUB_A_NORTH,2026-04-24,North,Metro,standard,marketplace,S,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001117,HUB_A_NORTH,2026-04-24,North,Metro,express,marketplace,L,5-10kg,1,1,delivered_on_time,,3,TRUE,FALSE,TRUE,TRUE,TRUE
P0001118,HUB_A_NORTH,2026-04-24,East,Metro,economy,direct_seller,S,1-3kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001119,HUB_A_NORTH,2026-04-24,West,North,standard,direct_seller,S,0-1kg,2,2,delivered_on_time,,1,FALSE,FALSE,FALSE,FALSE,TRUE
P0001120,HUB_A_NORTH,2026-04-24,North,North,standard,direct_seller,M,0-1kg,2,3,delivered_late,,1,FALSE,TRUE,TRUE,FALSE,TRUE
P0001121,HUB_A_NORTH,2026-04-24,River,Metro,express,direct_seller,S,5-10kg,1,1,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001122,HUB_A_NORTH,2026-04-24,Metro,North,economy,marketplace,S,3-5kg,3,3,delivered_on_time,,1,FALSE,FALSE,FALSE,TRUE,TRUE
P0001123,HUB_A_NORTH,2026-04-24,Metro,River,standard,marketplace,L,3-5kg,2,2,failed,customer not available,2,TRUE,FALSE,TRUE,FALSE,TRUE
P0001124,HUB_A_NORTH,2026-04-24,West,East,standard,direct_seller,M,1-3kg,2,2,delivered_on_time,,1,FALSE,FALSE,TRUE,FALSE,TRUE
